policy_id,insurer_name,postcode,region_name,wind_risk_band,building_type,sum_insured,mitigation_flag,annual_premium,policy_start_date,policy_end_date
POL-004677,Coral Coast Mutual,4870,Cairns QLD,T-W,Strata,2542928,None,24221.92,2024-09-25,2025-09-25
POL-004678,Northbeam General,4825,Cloncurry QLD,B-F,SME,940315,None,1668.63,2023-06-27,2024-06-26
POL-004679,Coral Coast Mutual,4740,Mackay QLD,Q-S,Home,723743,Elevated Slab,3706.49,2023-09-04,2024-09-03
POL-004680,Northbeam General,4740,Mackay QLD,Q-S,Home,492130,None,2880.77,2025-07-15,2026-07-15
POL-004681,Coral Coast Mutual,6000,Perth WA,B-F,SME,1551999,None,2624.58,2024-04-12,2025-04-12
POL-004682,Pacific Rim Insurance,4703,Rockhampton QLD,Q-S,Home,850967,None,5134.74,2025-09-06,2026-09-06
POL-004683,Southern Cross Insurance,4870,Cairns QLD,T-W,SME,2142913,Roof Tie-Down,18028.94,2023-08-15,2024-08-14
POL-004684,Outback Assurance Group,4879,Innisfail QLD,T-W,SME,2967821,None,27548.69,2024-07-25,2025-07-25
POL-004685,Coral Coast Mutual,6721,Port Hedland WA,T-W,Home,251504,Shutters Installed,1931.07,2023-10-13,2024-10-12
POL-004686,Outback Assurance Group,4825,Mount Isa QLD,B-F,Strata,9313089,Elevated Slab,13938.29,2024-08-17,2025-08-17
POL-004687,Pacific Rim Insurance,4870,Cairns QLD,T-W,Home,554244,None,5569.42,2023-12-06,2024-12-05
POL-004688,Northbeam General,4870,Cairns QLD,T-W,Home,349597,None,3314.4,2023-11-03,2024-11-02
POL-004689,Northbeam General,4802,Townsville QLD,T-W,Strata,4851395,None,46233.19,2024-08-23,2025-08-23
POL-004690,Pacific Rim Insurance,6721,Port Hedland WA,T-W,Home,583291,Elevated Slab,5009.75,2024-10-31,2025-10-31
POL-004691,Northbeam General,4879,Innisfail QLD,T-W,Home,685895,None,5993.05,2025-01-06,2026-01-06
POL-004692,Northbeam General,0800,Darwin NT,T-W,Home,597515,Roof Tie-Down,4701.88,2024-12-15,2025-12-15
POL-004693,Pacific Rim Insurance,4700,Rockhampton QLD,Q-S,Home,829521,None,5861.46,2023-11-29,2024-11-28
POL-004694,Coral Coast Mutual,4825,Cloncurry QLD,B-F,Home,716672,None,1325.09,2023-08-29,2024-08-28
POL-004695,Northbeam General,6000,Perth WA,B-F,SME,1683719,None,3028.84,2024-02-19,2025-02-18
POL-004696,Southern Cross Insurance,6714,Karratha WA,T-W,SME,2899026,None,26792.37,2025-03-01,2026-03-01
POL-004697,Pacific Rim Insurance,4825,Mount Isa QLD,B-F,Home,416888,Shutters Installed,678.29,2023-11-24,2024-11-23
POL-004698,Outback Assurance Group,4879,Innisfail QLD,T-W,SME,2678756,None,25713.67,2023-07-01,2024-06-30
POL-004699,Northbeam General,4740,Mackay QLD,Q-S,Home,539784,None,3530.72,2023-01-20,2024-01-20
POL-004700,Southern Cross Insurance,4870,Cairns QLD,T-W,Home,809569,None,8292.17,2024-06-03,2025-06-03
POL-004701,Coral Coast Mutual,4802,Townsville QLD,T-W,Home,702739,None,6098.42,2025-06-29,2026-06-29
POL-004702,Coral Coast Mutual,0810,Darwin NT,T-W,Home,480881,None,4447.74,2024-12-20,2025-12-20
POL-004703,Coral Coast Mutual,6721,Port Hedland WA,T-W,SME,1159364,Elevated Slab,8510.3,2025-01-24,2026-01-24
POL-004704,Southern Cross Insurance,4802,Townsville QLD,T-W,Home,770015,Shutters Installed,6341.71,2025-05-23,2026-05-23
POL-004705,Southern Cross Insurance,0800,Darwin NT,T-W,SME,2884765,None,29035.78,2023-08-17,2024-08-16
POL-004706,Coral Coast Mutual,6721,Port Hedland WA,T-W,SME,998929,None,9380.03,2023-09-14,2024-09-13
POL-004707,Coral Coast Mutual,0800,Darwin NT,T-W,Home,826184,Elevated Slab,6764.82,2025-07-02,2026-07-02
POL-004708,Coral Coast Mutual,4720,Charters Towers QLD,L-P,Home,290869,None,1294.46,2023-04-22,2024-04-21
POL-004709,Pacific Rim Insurance,4700,Rockhampton QLD,Q-S,Home,461201,None,2925.21,2024-06-18,2025-06-18
POL-004710,Southern Cross Insurance,4655,Hervey Bay QLD,L-P,Home,455266,None,1825.04,2024-03-19,2025-03-19
POL-004711,Northbeam General,0810,Darwin NT,T-W,SME,2565162,None,24791.65,2025-01-08,2026-01-08
POL-004712,Southern Cross Insurance,4870,Cairns QLD,T-W,SME,1577606,None,14658.78,2023-04-19,2024-04-18
POL-004713,Pacific Rim Insurance,4350,Toowoomba QLD,B-F,SME,2409761,None,4404.64,2025-05-30,2026-05-30
POL-004714,Southern Cross Insurance,0810,Darwin NT,T-W,Home,594310,None,5867.19,2025-08-15,2026-08-15
POL-004715,Coral Coast Mutual,4350,Toowoomba QLD,B-F,Home,817282,None,1583.48,2024-11-23,2025-11-23
POL-004716,Outback Assurance Group,0810,Darwin NT,T-W,Home,838063,None,8536.08,2024-06-08,2025-06-08
POL-004717,Pacific Rim Insurance,4720,Charters Towers QLD,L-P,SME,1482980,None,6572.26,2025-09-19,2026-09-19
POL-004718,Outback Assurance Group,4737,Bowen QLD,Q-S,Home,846087,Shutters Installed,4215.16,2023-01-05,2024-01-05
POL-004719,Coral Coast Mutual,4350,Toowoomba QLD,B-F,Home,860682,Shutters Installed,1443.32,2025-05-20,2026-05-20
POL-004720,Coral Coast Mutual,6000,Perth WA,B-F,Home,514923,None,995.37,2023-11-14,2024-11-13
POL-004721,Northbeam General,0800,Darwin NT,T-W,SME,2090270,Roof Tie-Down,17154.16,2025-04-28,2026-04-28
POL-004722,Coral Coast Mutual,4879,Innisfail QLD,T-W,Home,610038,None,5545.94,2023-08-26,2024-08-25
POL-004723,Coral Coast Mutual,4737,Bowen QLD,Q-S,SME,857704,None,5786.23,2023-02-01,2024-02-01
POL-004724,Pacific Rim Insurance,4350,Toowoomba QLD,B-F,Home,790428,None,1340.05,2024-09-17,2025-09-17
POL-004725,Pacific Rim Insurance,6714,Karratha WA,T-W,Strata,11524287,None,114752.71,2024-04-18,2025-04-18
POL-004726,Northbeam General,4802,Townsville QLD,T-W,Strata,7271833,Elevated Slab,58138.01,2025-02-13,2026-02-13
POL-004727,Pacific Rim Insurance,0850,Alice Springs NT,B-F,Home,828985,None,1364.46,2024-05-03,2025-05-03
POL-004728,Northbeam General,6721,Port Hedland WA,T-W,Strata,7143609,Shutters Installed,59728.88,2024-05-15,2025-05-15
POL-004729,Outback Assurance Group,4740,Mackay QLD,Q-S,Strata,3641846,None,25122.48,2025-05-10,2026-05-10
POL-004730,Coral Coast Mutual,4737,Bowen QLD,Q-S,Strata,13510549,Roof Tie-Down,76688.4,2023-07-17,2024-07-16
POL-004731,Pacific Rim Insurance,4870,Cairns QLD,T-W,Home,782530,Roof Tie-Down,6362.66,2024-02-02,2025-02-01
POL-004732,Northbeam General,4700,Rockhampton QLD,Q-S,Home,775388,Roof Tie-Down,4131.12,2023-01-14,2024-01-14
POL-004733,Coral Coast Mutual,4703,Rockhampton QLD,Q-S,Home,606586,None,3650.96,2024-07-21,2025-07-21
POL-004734,Outback Assurance Group,4740,Mackay QLD,Q-S,SME,979839,Shutters Installed,5878.85,2024-11-30,2025-11-30
POL-004735,Coral Coast Mutual,6714,Karratha WA,T-W,Home,578793,None,5712.27,2024-12-28,2025-12-28
POL-004736,Northbeam General,0800,Darwin NT,T-W,Home,525232,None,5083.75,2023-02-24,2024-02-24
POL-004737,Outback Assurance Group,0810,Darwin NT,T-W,Strata,10087816,Shutters Installed,81252.19,2023-10-27,2024-10-26
POL-004738,Coral Coast Mutual,4810,Townsville QLD,T-W,Home,504830,Roof Tie-Down,4248.01,2023-11-18,2024-11-17
POL-004739,Southern Cross Insurance,4680,Gladstone QLD,L-P,SME,575748,None,2618.0,2023-06-02,2024-06-01
POL-004740,Coral Coast Mutual,4740,Mackay QLD,Q-S,Home,327220,None,1997.0,2025-09-24,2026-09-24
POL-004741,Outback Assurance Group,6000,Perth WA,B-F,Strata,11455652,None,19688.53,2024-04-26,2025-04-26
POL-004742,Pacific Rim Insurance,0800,Darwin NT,T-W,SME,2764406,Roof Tie-Down,21203.24,2024-11-09,2025-11-09
POL-004743,Southern Cross Insurance,4825,Mount Isa QLD,B-F,Strata,13358188,Roof Tie-Down,21388.07,2025-03-15,2026-03-15
POL-004744,Northbeam General,4879,Innisfail QLD,T-W,Home,674905,Elevated Slab,5017.54,2023-06-07,2024-06-06
POL-004745,Southern Cross Insurance,0810,Darwin NT,T-W,Strata,5973772,None,58523.9,2024-10-09,2025-10-09
POL-004746,Southern Cross Insurance,4680,Gladstone QLD,L-P,Home,834536,Shutters Installed,3095.47,2023-09-12,2024-09-11
POL-004747,Northbeam General,6000,Perth WA,B-F,Home,606630,Shutters Installed,943.11,2023-02-22,2024-02-22
POL-004748,Pacific Rim Insurance,4879,Innisfail QLD,T-W,Home,256938,Shutters Installed,2074.66,2024-05-13,2025-05-13
POL-004749,Outback Assurance Group,4810,Townsville QLD,T-W,SME,1307594,Shutters Installed,9993.05,2023-05-21,2024-05-20
POL-004750,Outback Assurance Group,4879,Innisfail QLD,T-W,SME,2919124,Roof Tie-Down,21505.69,2024-11-25,2025-11-25
POL-004751,Northbeam General,4740,Mackay QLD,Q-S,Home,506058,Roof Tie-Down,2740.22,2024-01-22,2025-01-21
POL-004752,Northbeam General,4879,Innisfail QLD,T-W,SME,1170668,None,12115.47,2023-07-08,2024-07-07
POL-004753,Southern Cross Insurance,4740,Mackay QLD,Q-S,Home,603536,Elevated Slab,3452.27,2024-02-15,2025-02-14
POL-004754,Southern Cross Insurance,4737,Bowen QLD,Q-S,SME,2338721,Roof Tie-Down,11690.69,2025-01-08,2026-01-08
POL-004755,Northbeam General,6714,Karratha WA,T-W,SME,634113,Roof Tie-Down,4820.61,2025-05-18,2026-05-18
POL-004756,Northbeam General,6000,Perth WA,B-F,Home,707623,Roof Tie-Down,1104.13,2025-07-04,2026-07-04
POL-004757,Northbeam General,0800,Darwin NT,T-W,Home,828009,None,8100.58,2024-12-03,2025-12-03
POL-004758,Pacific Rim Insurance,4350,Toowoomba QLD,B-F,Home,326093,None,615.22,2023-06-11,2024-06-10
POL-004759,Northbeam General,4655,Hervey Bay QLD,L-P,SME,871753,None,3297.02,2023-12-12,2024-12-11
POL-004760,Pacific Rim Insurance,4870,Cairns QLD,T-W,Home,688203,Roof Tie-Down,5048.33,2023-02-26,2024-02-26
POL-004761,Northbeam General,0810,Darwin NT,T-W,SME,2343225,None,22013.42,2023-10-14,2024-10-13
POL-004762,Pacific Rim Insurance,4737,Bowen QLD,Q-S,SME,2747383,Shutters Installed,14645.44,2025-01-22,2026-01-22
POL-004763,Outback Assurance Group,4825,Cloncurry QLD,B-F,SME,2696390,None,5274.33,2023-03-05,2024-03-04
POL-004764,Southern Cross Insurance,4703,Rockhampton QLD,Q-S,Home,793742,None,5500.45,2025-02-04,2026-02-04
POL-004765,Coral Coast Mutual,4825,Mount Isa QLD,B-F,Strata,11679136,Roof Tie-Down,18059.94,2025-07-12,2026-07-12
POL-004766,Coral Coast Mutual,6000,Perth WA,B-F,Home,777716,Elevated Slab,1208.85,2023-05-21,2024-05-20
POL-004767,Southern Cross Insurance,0850,Alice Springs NT,B-F,Home,687210,None,1315.77,2025-04-21,2026-04-21
POL-004768,Coral Coast Mutual,4879,Innisfail QLD,T-W,SME,2245328,None,19861.5,2024-10-04,2025-10-04
POL-004769,Coral Coast Mutual,6714,Karratha WA,T-W,Home,725055,None,6957.06,2024-12-12,2025-12-12
POL-004770,Pacific Rim Insurance,0850,Alice Springs NT,B-F,Home,523543,None,850.8,2023-01-04,2024-01-04
POL-004771,Outback Assurance Group,6000,Perth WA,B-F,Home,730403,None,1387.15,2023-02-24,2024-02-24
POL-004772,Northbeam General,4825,Mount Isa QLD,B-F,Home,774417,None,1423.69,2025-09-03,2026-09-03
POL-004773,Pacific Rim Insurance,4825,Cloncurry QLD,B-F,Home,314274,Elevated Slab,509.26,2023-05-20,2024-05-19
POL-004774,Outback Assurance Group,0810,Darwin NT,T-W,SME,698637,None,6912.41,2025-02-13,2026-02-13
POL-004775,Southern Cross Insurance,6000,Perth WA,B-F,Home,608193,Roof Tie-Down,873.94,2024-05-19,2025-05-19
POL-004776,Pacific Rim Insurance,4720,Charters Towers QLD,L-P,Strata,8496013,Roof Tie-Down,31717.71,2024-02-12,2025-02-11
POL-004777,Pacific Rim Insurance,4720,Charters Towers QLD,L-P,Home,670918,Shutters Installed,2336.73,2024-04-28,2025-04-28
POL-004778,Southern Cross Insurance,4680,Gladstone QLD,L-P,Home,860935,Roof Tie-Down,3088.1,2025-07-08,2026-07-08
POL-004779,Northbeam General,4700,Rockhampton QLD,Q-S,SME,960091,None,6311.29,2024-01-05,2025-01-04
POL-004780,Pacific Rim Insurance,4680,Gladstone QLD,L-P,SME,2073147,Shutters Installed,7833.07,2023-03-28,2024-03-27
POL-004781,Outback Assurance Group,4810,Townsville QLD,T-W,Home,524403,None,5037.79,2024-06-18,2025-06-18
POL-004782,Outback Assurance Group,4870,Cairns QLD,T-W,Strata,2019707,Roof Tie-Down,16935.86,2025-03-09,2026-03-09
POL-004783,Southern Cross Insurance,0850,Alice Springs NT,B-F,SME,1115338,Roof Tie-Down,1549.27,2024-04-23,2025-04-23
POL-004784,Pacific Rim Insurance,4740,Mackay QLD,Q-S,Home,548824,Shutters Installed,2866.14,2024-03-10,2025-03-10
POL-004785,Coral Coast Mutual,4802,Townsville QLD,T-W,Home,647732,Elevated Slab,5181.28,2023-06-05,2024-06-04
POL-004786,Pacific Rim Insurance,4879,Innisfail QLD,T-W,Home,320646,Roof Tie-Down,2377.72,2025-08-06,2026-08-06
POL-004787,Coral Coast Mutual,4870,Cairns QLD,T-W,Home,361290,None,3429.76,2025-01-24,2026-01-24
POL-004788,Coral Coast Mutual,4870,Cairns QLD,T-W,SME,601600,Roof Tie-Down,4516.5,2024-11-12,2025-11-12
POL-004789,Northbeam General,4802,Townsville QLD,T-W,Home,490798,None,4852.19,2024-09-24,2025-09-24
POL-004790,Outback Assurance Group,4740,Mackay QLD,Q-S,Home,430510,None,2865.53,2025-06-25,2026-06-25
POL-004791,Coral Coast Mutual,4680,Gladstone QLD,L-P,Strata,9941847,None,39826.9,2024-04-16,2025-04-16
POL-004792,Coral Coast Mutual,4350,Toowoomba QLD,B-F,SME,2895623,Elevated Slab,4755.55,2024-04-07,2025-04-07
POL-004793,Pacific Rim Insurance,6000,Perth WA,B-F,SME,1034799,Roof Tie-Down,1546.38,2024-11-25,2025-11-25
POL-004794,Southern Cross Insurance,6000,Perth WA,B-F,SME,1579776,Roof Tie-Down,2215.66,2023-10-19,2024-10-18
POL-004795,Coral Coast Mutual,4680,Gladstone QLD,L-P,SME,1623565,Shutters Installed,5262.13,2025-03-23,2026-03-23
POL-004796,Pacific Rim Insurance,4825,Mount Isa QLD,B-F,Strata,5998941,None,10708.66,2025-03-10,2026-03-10
POL-004797,Pacific Rim Insurance,4350,Toowoomba QLD,B-F,SME,2058720,None,3884.72,2025-02-28,2026-02-28
POL-004798,Pacific Rim Insurance,4737,Bowen QLD,Q-S,Home,645023,Roof Tie-Down,3754.14,2023-01-05,2024-01-05
POL-004799,Southern Cross Insurance,6714,Karratha WA,T-W,Home,730043,None,6659.63,2024-11-04,2025-11-04
POL-004800,Coral Coast Mutual,4680,Gladstone QLD,L-P,Home,659977,None,2780.89,2023-03-22,2024-03-21
POL-004801,Coral Coast Mutual,6000,Perth WA,B-F,Home,311144,Roof Tie-Down,448.58,2025-04-19,2026-04-19
POL-004802,Coral Coast Mutual,4720,Charters Towers QLD,L-P,Home,297325,Shutters Installed,1098.35,2024-03-30,2025-03-30
POL-004803,Northbeam General,6000,Perth WA,B-F,Home,855614,None,1557.92,2023-08-03,2024-08-02
POL-004804,Pacific Rim Insurance,6000,Perth WA,B-F,Home,402417,Shutters Installed,674.07,2025-01-24,2026-01-24
POL-004805,Coral Coast Mutual,0800,Darwin NT,T-W,Home,309510,Roof Tie-Down,2704.76,2024-06-14,2025-06-14
POL-004806,Pacific Rim Insurance,4825,Mount Isa QLD,B-F,Strata,13365356,Shutters Installed,20139.36,2024-06-07,2025-06-07
POL-004807,Southern Cross Insurance,4825,Cloncurry QLD,B-F,SME,2901710,None,4933.06,2023-06-19,2024-06-18
POL-004808,Southern Cross Insurance,4350,Toowoomba QLD,B-F,Home,373505,None,672.32,2023-08-03,2024-08-02
POL-004809,Pacific Rim Insurance,4737,Bowen QLD,Q-S,SME,1553426,Roof Tie-Down,8914.28,2025-05-21,2026-05-21
POL-004810,Outback Assurance Group,4870,Cairns QLD,T-W,SME,1055136,Roof Tie-Down,7920.05,2025-05-29,2026-05-29
POL-004811,Southern Cross Insurance,6000,Perth WA,B-F,Home,769401,None,1429.99,2023-05-18,2024-05-17
POL-004812,Outback Assurance Group,6714,Karratha WA,T-W,SME,1087720,Shutters Installed,9350.1,2024-06-13,2025-06-13
POL-004813,Coral Coast Mutual,4825,Cloncurry QLD,B-F,SME,991003,None,1950.91,2025-05-24,2026-05-24
POL-004814,Coral Coast Mutual,0850,Alice Springs NT,B-F,Strata,14227971,Shutters Installed,21942.22,2024-04-02,2025-04-02
POL-004815,Southern Cross Insurance,4655,Hervey Bay QLD,L-P,Home,509948,Roof Tie-Down,1979.07,2025-09-08,2026-09-08
POL-004816,Northbeam General,0850,Alice Springs NT,B-F,SME,2389944,None,4720.62,2025-06-19,2026-06-19
POL-004817,Southern Cross Insurance,4825,Mount Isa QLD,B-F,Home,442058,Roof Tie-Down,676.22,2024-07-02,2025-07-02
POL-004818,Outback Assurance Group,6000,Perth WA,B-F,Home,439718,Roof Tie-Down,662.52,2025-06-04,2026-06-04
POL-004819,Pacific Rim Insurance,4810,Townsville QLD,T-W,Strata,12379381,None,116545.59,2024-07-08,2025-07-08
POL-004820,Outback Assurance Group,4737,Bowen QLD,Q-S,Strata,6677163,Shutters Installed,35632.52,2023-09-22,2024-09-21
POL-004821,Northbeam General,6721,Port Hedland WA,T-W,Strata,2071662,Shutters Installed,15442.39,2024-09-17,2025-09-17
POL-004822,Southern Cross Insurance,4802,Townsville QLD,T-W,Strata,8978463,None,93734.88,2025-07-27,2026-07-27
POL-004823,Southern Cross Insurance,6714,Karratha WA,T-W,Strata,13666531,Elevated Slab,109334.85,2024-11-10,2025-11-10
POL-004824,Southern Cross Insurance,4802,Townsville QLD,T-W,Home,511300,Elevated Slab,4141.9,2023-01-28,2024-01-28
POL-004825,Outback Assurance Group,0810,Darwin NT,T-W,SME,2614533,None,23776.7,2023-10-29,2024-10-28
POL-004826,Southern Cross Insurance,4810,Townsville QLD,T-W,Home,616448,None,5747.47,2025-08-01,2026-08-01
POL-004827,Northbeam General,4680,Gladstone QLD,L-P,Home,392714,None,1717.11,2024-12-19,2025-12-19
POL-004828,Pacific Rim Insurance,4740,Mackay QLD,Q-S,Strata,2473501,None,16583.34,2023-12-10,2024-12-09
POL-004829,Northbeam General,6000,Perth WA,B-F,Home,493338,None,817.35,2023-02-05,2024-02-05
POL-004830,Outback Assurance Group,0810,Darwin NT,T-W,Home,502992,None,4537.66,2023-08-07,2024-08-06
POL-004831,Northbeam General,4700,Rockhampton QLD,Q-S,SME,2463840,None,14629.36,2024-02-28,2025-02-27
POL-004832,Southern Cross Insurance,6721,Port Hedland WA,T-W,Home,619249,None,5786.82,2025-06-01,2026-06-01
POL-004833,Pacific Rim Insurance,0800,Darwin NT,T-W,Home,820012,Roof Tie-Down,6884.51,2024-05-18,2025-05-18
POL-004834,Southern Cross Insurance,4700,Rockhampton QLD,Q-S,Home,299792,None,2106.94,2024-03-02,2025-03-02
POL-004835,Outback Assurance Group,6714,Karratha WA,T-W,SME,2541850,Shutters Installed,19833.03,2024-02-15,2025-02-14
POL-004836,Southern Cross Insurance,4350,Toowoomba QLD,B-F,Home,560852,Shutters Installed,786.01,2025-08-10,2026-08-10
POL-004837,Southern Cross Insurance,4700,Rockhampton QLD,Q-S,Home,797622,None,4848.61,2023-05-23,2024-05-22
POL-004838,Southern Cross Insurance,4700,Rockhampton QLD,Q-S,Strata,11064637,None,70211.69,2024-08-21,2025-08-21
POL-004839,Pacific Rim Insurance,6714,Karratha WA,T-W,SME,2036253,None,19690.02,2025-01-01,2026-01-01
POL-004840,Pacific Rim Insurance,4720,Charters Towers QLD,L-P,SME,2503449,Roof Tie-Down,9635.43,2024-12-10,2025-12-10
POL-004841,Northbeam General,6721,Port Hedland WA,T-W,Home,411601,Roof Tie-Down,3020.86,2023-03-23,2024-03-22
POL-004842,Northbeam General,4700,Rockhampton QLD,Q-S,SME,2330518,None,13909.75,2025-01-21,2026-01-21
POL-004843,Outback Assurance Group,4703,Rockhampton QLD,Q-S,SME,1272352,None,8878.09,2025-08-25,2026-08-25
POL-004844,Outback Assurance Group,4720,Charters Towers QLD,L-P,Home,714009,Shutters Installed,2767.96,2025-02-05,2026-02-05
POL-004845,Coral Coast Mutual,4825,Cloncurry QLD,B-F,Home,817886,Elevated Slab,1302.03,2025-03-07,2026-03-07
POL-004846,Northbeam General,4700,Rockhampton QLD,Q-S,Home,647115,None,4611.36,2025-01-09,2026-01-09
POL-004847,Coral Coast Mutual,0810,Darwin NT,T-W,Home,756585,None,7114.01,2023-08-20,2024-08-19
POL-004848,Pacific Rim Insurance,4737,Bowen QLD,Q-S,Strata,2121687,None,13533.63,2024-11-12,2025-11-12
POL-004849,Coral Coast Mutual,4350,Toowoomba QLD,B-F,SME,1855250,Shutters Installed,3016.38,2025-02-11,2026-02-11
POL-004850,Northbeam General,0850,Alice Springs NT,B-F,Home,431911,None,729.69,2024-10-27,2025-10-27
POL-004851,Northbeam General,4737,Bowen QLD,Q-S,Home,288326,None,1707.67,2023-12-05,2024-12-04
POL-004852,Northbeam General,6714,Karratha WA,T-W,Home,742638,None,6657.61,2025-08-22,2026-08-22
POL-004853,Outback Assurance Group,4737,Bowen QLD,Q-S,Home,382711,None,2323.55,2023-12-19,2024-12-18
POL-004854,Northbeam General,4870,Cairns QLD,T-W,Home,516939,Roof Tie-Down,3791.72,2025-01-14,2026-01-14
POL-004855,Northbeam General,6714,Karratha WA,T-W,Home,680487,Shutters Installed,5518.24,2025-01-13,2026-01-13
POL-004856,Southern Cross Insurance,4802,Townsville QLD,T-W,SME,2321634,None,22713.83,2023-10-28,2024-10-27
POL-004857,Coral Coast Mutual,0800,Darwin NT,T-W,Home,813543,None,8275.55,2023-03-12,2024-03-11
POL-004858,Outback Assurance Group,4802,Townsville QLD,T-W,Home,549357,None,5114.23,2024-10-22,2025-10-22
POL-004859,Coral Coast Mutual,4350,Toowoomba QLD,B-F,Home,609944,None,1071.57,2023-01-11,2024-01-11
POL-004860,Outback Assurance Group,6000,Perth WA,B-F,Home,527407,None,996.06,2024-03-17,2025-03-17
POL-004861,Coral Coast Mutual,4350,Toowoomba QLD,B-F,Home,323980,None,637.38,2023-06-16,2024-06-15
POL-004862,Southern Cross Insurance,4825,Cloncurry QLD,B-F,Home,737844,Elevated Slab,1223.28,2024-03-24,2025-03-24
POL-004863,Coral Coast Mutual,4870,Cairns QLD,T-W,SME,1078138,Elevated Slab,8251.78,2024-09-21,2025-09-21
POL-004864,Coral Coast Mutual,6714,Karratha WA,T-W,Home,542602,None,5627.81,2024-03-07,2025-03-07
POL-004865,Southern Cross Insurance,4740,Mackay QLD,Q-S,Home,832125,Roof Tie-Down,4684.51,2023-07-31,2024-07-30
POL-004866,Pacific Rim Insurance,4825,Mount Isa QLD,B-F,Home,486337,None,938.34,2023-09-08,2024-09-07
POL-004867,Outback Assurance Group,4720,Charters Towers QLD,L-P,Home,779063,Roof Tie-Down,2780.59,2025-06-06,2026-06-06
POL-004868,Coral Coast Mutual,0810,Darwin NT,T-W,Home,694909,Shutters Installed,5667.19,2023-02-24,2024-02-24
POL-004869,Southern Cross Insurance,4825,Cloncurry QLD,B-F,SME,2668439,Roof Tie-Down,4224.51,2025-08-27,2026-08-27
POL-004870,Coral Coast Mutual,4680,Gladstone QLD,L-P,SME,1575258,Shutters Installed,6003.5,2023-07-22,2024-07-21
POL-004871,Outback Assurance Group,4655,Hervey Bay QLD,L-P,Home,721703,Roof Tie-Down,2571.84,2024-06-07,2025-06-07
POL-004872,Pacific Rim Insurance,4825,Mount Isa QLD,B-F,Strata,8137345,None,14964.05,2024-11-06,2025-11-06
POL-004873,Coral Coast Mutual,4680,Gladstone QLD,L-P,Home,560184,None,2283.81,2024-05-21,2025-05-21
POL-004874,Coral Coast Mutual,4802,Townsville QLD,T-W,Home,635712,None,5466.04,2023-12-17,2024-12-16
